Customer_ID,Region,Customer_Segment,Industry,Lead_Source,Lead_Stage,Is_Won,Customer_Status,Product,Campaign,Preferred_Channel,Assigned_Sales_Rep,Signup_Date,Last_Contact_Date,Days_to_Last_Contact,Lead_Score,Interaction_Count,Website_Visits,Email_Opens,Response_Time_Hours,Customer_Satisfaction,Revenue,Has_Revenue
CUST12575,Amman,Consumer,Finance,Referral,Qualified,False,Inactive,CRM Basic,No Campaign,Phone,Yara Odeh,2025-12-21,2025-12-31,10.0,100.0,2,8,0,9.9,9.1,0.0,False
CUST12576,Irbid,Enterprise,Finance,Google Ads,Won,True,Prospect,CRM Enterprise,Q1 Acquisition,Email,Samer Khalil,2023-08-26,2023-09-12,17.0,69.0,8,6,3,7.6,9.2,21593.86,True
CUST12577,Karak,Consumer,Retail,Facebook,New Lead,False,Active,Marketing Add-on,Year-End Campaign,Phone,Omar Mansour,2023-10-19,2024-07-31,286.0,54.0,6,10,0,29.4,7.6,0.0,False
CUST12578,Amman,Small Business,Finance,Google Ads,Won,True,Active,CRM Professional,Year-End Campaign,Phone,Yara Odeh,2023-02-02,2023-03-04,30.0,98.0,6,6,2,8.1,4.7,725.25,True
CUST12579,Jerash,Corporate,Construction,Referral,Won,True,Active,CRM Professional,Year-End Campaign,Social Media,Omar Mansour,2023-02-19,2023-09-10,203.0,76.0,5,9,0,20.7,8.1,3169.46,True
CUST12580,Amman,Consumer,Construction,Google Ads,Negotiation,False,Prospect,CRM Professional,Spring Campaign,Social Media,Lina Haddad,2025-07-25,2025-11-01,99.0,,3,11,4,4.9,9.1,101.53,True
CUST12581,Amman,Consumer,Finance,LinkedIn,Won,True,Inactive,Analytics Add-on,Q1 Acquisition,WhatsApp,Dana Nasser,2023-04-05,2024-01-09,279.0,100.0,3,9,2,11.2,5.8,144.8,True
CUST12582,Jerash,Enterprise,Technology,LinkedIn,Proposal,False,Prospect,Analytics Add-on,No Campaign,Meeting,Lina Haddad,2024-11-09,2025-06-06,209.0,57.0,6,8,3,6.3,7.4,629.79,True
CUST12583,Madaba,Enterprise,Retail,LinkedIn,Negotiation,False,Active,CRM Basic,Unknown,Email,Yara Odeh,2025-08-11,2025-12-18,129.0,86.0,8,6,3,3.3,6.4,697.09,True
CUST12584,Karak,Corporate,Manufacturing,Unknown,Proposal,False,Inactive,Marketing Add-on,Referral Program,Phone,Yara Odeh,2024-01-05,2024-12-05,335.0,76.0,5,13,4,19.9,6.1,175.95,True
CUST12585,Jerash,Small Business,Finance,LinkedIn,Qualified,False,Active,CRM Basic,Summer Campaign,WhatsApp,Lina Haddad,2023-10-05,2024-07-19,288.0,63.0,5,11,3,6.3,9.7,0.0,False
CUST12586,Jerash,Consumer,Retail,Trade Show,Proposal,False,Active,CRM Basic,Q1 Acquisition,WhatsApp,Yara Odeh,2025-12-26,2025-12-31,5.0,94.0,4,10,4,1.3,6.0,17.18,True
CUST12587,Jerash,Enterprise,Healthcare,Trade Show,Contacted,False,Active,CRM Enterprise,Spring Campaign,Email,Ahmad Saleh,2025-09-07,2025-12-31,115.0,57.0,4,10,5,11.2,9.1,0.0,False
CUST12588,Karak,Consumer,Technology,Instagram,Qualified,False,Inactive,CRM Professional,Q1 Acquisition,Meeting,Dana Nasser,2024-05-10,2025-02-05,271.0,73.0,4,5,7,1.2,10.0,0.0,False
CUST12589,Irbid,Corporate,Manufacturing,Cold Call,Contacted,False,Active,CRM Professional,Q1 Acquisition,WhatsApp,Lina Haddad,2024-08-15,2025-02-19,188.0,58.0,3,9,2,2.8,,0.0,False
CUST12590,Jerash,Enterprise,Construction,Referral,New Lead,False,Prospect,CRM Enterprise,Spring Campaign,WhatsApp,Dana Nasser,2024-09-24,2025-04-26,214.0,42.0,3,6,4,19.9,7.8,0.0,False
CUST12591,Madaba,Small Business,Technology,Trade Show,Contacted,False,Inactive,CRM Basic,Year-End Campaign,Email,Ahmad Saleh,2025-10-31,2025-12-31,61.0,42.0,5,11,4,13.7,7.4,0.0,False
CUST12592,Karak,Corporate,Technology,Facebook,Won,True,Active,CRM Professional,No Campaign,Website,Dana Nasser,2023-08-20,2024-03-18,211.0,80.0,5,13,3,36.5,7.7,2478.62,True
CUST12593,Amman,Corporate,Construction,Instagram,Qualified,False,Inactive,CRM Professional,No Campaign,WhatsApp,Samer Khalil,2025-01-25,2025-04-11,76.0,72.0,3,14,2,3.9,8.1,0.0,False
CUST12594,Zarqa,Consumer,Education,Referral,Negotiation,False,Active,CRM Basic,Unknown,Social Media,Ahmad Saleh,2023-06-21,,,82.0,4,11,0,13.7,,74.65,True
CUST12595,Zarqa,Small Business,Retail,Referral,Contacted,False,Active,CRM Basic,Year-End Campaign,WhatsApp,Dana Nasser,2023-08-08,2024-06-24,321.0,62.0,3,5,1,13.3,6.1,0.0,False
CUST12596,Madaba,Consumer,Construction,Cold Call,Qualified,False,Inactive,CRM Basic,Q1 Acquisition,Email,Omar Mansour,2025-05-25,,,100.0,6,7,1,3.1,9.2,0.0,False
CUST12597,Madaba,Small Business,Healthcare,Google Ads,New Lead,False,Prospect,Analytics Add-on,Summer Campaign,Email,Dana Nasser,2023-08-01,2023-11-18,109.0,30.0,7,12,4,8.1,6.6,0.0,False
CUST12598,Aqaba,Consumer,Finance,Google Ads,New Lead,False,Active,Marketing Add-on,Q1 Acquisition,Meeting,Ahmad Saleh,2023-05-18,2023-09-24,129.0,8.0,5,10,3,7.6,5.7,0.0,False
CUST12599,Irbid,Consumer,Healthcare,Website,Proposal,False,Prospect,CRM Basic,Referral Program,Website,Omar Mansour,2024-02-24,2024-03-05,10.0,59.0,9,7,3,,5.2,18.07,True
CUST12600,Aqaba,Corporate,Retail,Website,Proposal,False,Inactive,CRM Basic,Q1 Acquisition,Website,Yara Odeh,2024-09-22,2024-11-08,47.0,60.0,7,11,6,12.7,2.2,92.92,True
CUST12601,Aqaba,Enterprise,Construction,Instagram,Contacted,False,Active,CRM Enterprise,Q1 Acquisition,Meeting,Dana Nasser,2024-09-26,2025-08-07,315.0,59.0,4,2,1,24.2,7.7,0.0,False
CUST12602,Irbid,Consumer,Technology,Unknown,Qualified,False,Active,Marketing Add-on,Q1 Acquisition,Meeting,Dana Nasser,2023-04-22,2023-07-27,96.0,55.0,7,4,8,13.9,8.2,0.0,False
CUST12603,Karak,Small Business,Construction,Website,Won,True,Inactive,CRM Professional,No Campaign,Social Media,Ahmad Saleh,2024-07-04,2024-10-15,103.0,95.0,3,9,8,9.7,7.8,1068.59,True
CUST12604,Aqaba,Small Business,Education,Google Ads,Contacted,False,Active,Analytics Add-on,Referral Program,Social Media,Omar Mansour,2023-09-08,2024-08-15,342.0,35.0,2,4,4,7.8,7.2,0.0,False
CUST12605,Unknown,Enterprise,Retail,Website,New Lead,False,Prospect,CRM Professional,Unknown,WhatsApp,Omar Mansour,2023-04-25,2023-09-18,146.0,,6,7,3,8.4,7.7,0.0,False
CUST12606,Amman,Consumer,Manufacturing,Trade Show,Proposal,False,Inactive,Marketing Add-on,Summer Campaign,Website,Dana Nasser,2024-04-24,2024-05-21,27.0,38.0,3,12,5,3.5,7.7,44.13,True
CUST12607,Zarqa,Small Business,Manufacturing,Facebook,New Lead,False,Active,CRM Basic,Q1 Acquisition,Social Media,Yara Odeh,2024-04-29,2024-12-05,220.0,40.0,3,5,1,14.6,9.0,0.0,False
CUST12608,Salt,Enterprise,Retail,Trade Show,Lost,False,Prospect,Marketing Add-on,Q1 Acquisition,WhatsApp,Samer Khalil,2025-11-18,2025-12-06,18.0,29.0,6,3,2,4.8,5.8,0.0,False
CUST12609,Salt,Consumer,Finance,Cold Call,Proposal,False,Active,CRM Professional,Summer Campaign,Phone,Ahmad Saleh,2024-01-11,2024-06-26,167.0,60.0,8,8,2,3.5,10.0,43.97,True
CUST12610,Madaba,Enterprise,Healthcare,Trade Show,Qualified,False,Prospect,Marketing Add-on,Summer Campaign,WhatsApp,Ahmad Saleh,2024-11-15,2025-02-05,82.0,,2,8,3,18.3,3.8,0.0,False
CUST12611,Irbid,Enterprise,Healthcare,Instagram,Qualified,False,Active,CRM Professional,Year-End Campaign,Social Media,Lina Haddad,2023-06-08,2023-08-19,72.0,77.0,5,5,3,3.5,,0.0,False
CUST12612,Irbid,Enterprise,Finance,Website,Proposal,False,Inactive,CRM Professional,Summer Campaign,WhatsApp,Omar Mansour,2025-03-02,2025-12-31,304.0,59.0,7,14,5,4.7,5.9,480.44,True
CUST12613,Salt,Consumer,Education,Website,New Lead,False,Active,Analytics Add-on,No Campaign,Phone,Omar Mansour,2025-08-18,2025-12-31,135.0,38.0,6,6,7,2.2,9.1,0.0,False
CUST12614,Zarqa,Consumer,Technology,Email Campaign,Lost,False,Inactive,CRM Enterprise,Summer Campaign,Social Media,Lina Haddad,2024-02-17,2024-07-28,162.0,53.0,1,7,3,12.3,9.5,0.0,False
CUST12615,Salt,Corporate,Hospitality,Cold Call,Proposal,False,Active,CRM Enterprise,No Campaign,WhatsApp,Dana Nasser,2024-08-15,2025-07-08,327.0,52.0,2,6,4,10.3,6.4,753.91,True
CUST12616,Madaba,Consumer,Hospitality,Trade Show,Contacted,False,Active,CRM Professional,Referral Program,Social Media,Dana Nasser,2024-04-02,2024-05-10,38.0,40.0,5,4,2,3.1,6.5,0.0,False
CUST12617,Aqaba,Small Business,Technology,Email Campaign,Proposal,False,Active,Analytics Add-on,No Campaign,Meeting,Ahmad Saleh,2024-03-01,2024-09-18,201.0,32.0,4,9,5,8.7,7.1,135.14,True
CUST12618,Madaba,Consumer,Manufacturing,Referral,New Lead,False,Prospect,Marketing Add-on,Referral Program,Meeting,Dana Nasser,2024-12-06,2025-06-24,200.0,34.0,3,8,3,22.5,6.5,0.0,False
CUST12619,Salt,Consumer,Education,Facebook,New Lead,False,Active,CRM Basic,Year-End Campaign,WhatsApp,Samer Khalil,2023-12-01,,,71.0,4,8,4,39.0,5.9,0.0,False
CUST12620,Madaba,Consumer,Finance,Facebook,Proposal,False,Inactive,CRM Enterprise,Back-to-School,Email,Samer Khalil,2023-12-26,2024-06-22,179.0,72.0,4,7,7,8.1,5.8,77.48,True
CUST12621,Amman,Small Business,Hospitality,Google Ads,Proposal,False,Prospect,Analytics Add-on,Summer Campaign,Social Media,Samer Khalil,2023-09-20,2023-10-25,35.0,37.0,6,16,2,3.8,6.1,97.6,True
CUST12622,Madaba,Consumer,Retail,Website,Proposal,False,Prospect,CRM Enterprise,Summer Campaign,Social Media,Lina Haddad,2025-09-03,2025-11-24,82.0,75.0,4,9,3,9.2,7.0,117.77,True
CUST12623,Amman,Small Business,Construction,Google Ads,Contacted,False,Active,Analytics Add-on,Spring Campaign,Meeting,Yara Odeh,2023-10-18,2024-05-25,220.0,76.0,10,8,5,5.7,8.8,0.0,False
CUST12624,Karak,Small Business,Healthcare,Cold Call,Proposal,False,Prospect,Marketing Add-on,Summer Campaign,Meeting,Samer Khalil,2024-11-29,2025-05-06,158.0,47.0,4,6,4,10.6,8.2,72.5,True
CUST12625,Amman,Small Business,Construction,Unknown,New Lead,False,Active,CRM Enterprise,Q1 Acquisition,Social Media,Lina Haddad,2023-12-23,2023-12-27,4.0,36.0,8,11,1,2.5,7.8,0.0,False
CUST12626,Madaba,Small Business,Retail,Referral,Proposal,False,Inactive,CRM Enterprise,Summer Campaign,Social Media,Ahmad Saleh,2024-06-30,2024-12-14,167.0,63.0,6,4,4,5.2,5.9,510.89,True
CUST12627,Madaba,Consumer,Healthcare,Instagram,Proposal,False,Inactive,Marketing Add-on,No Campaign,Meeting,Ahmad Saleh,2024-02-11,2024-09-02,204.0,69.0,2,10,4,3.3,5.3,37.15,True
CUST12628,Karak,Consumer,Retail,Cold Call,Proposal,False,Active,Analytics Add-on,No Campaign,WhatsApp,Yara Odeh,2024-02-20,2024-09-01,194.0,69.0,9,7,5,21.8,7.6,44.23,True
CUST12629,Jerash,Consumer,Finance,Cold Call,Won,True,Active,Analytics Add-on,Year-End Campaign,Website,Samer Khalil,2025-06-23,,,93.0,1,6,4,5.5,9.6,271.62,True
CUST12630,Zarqa,Small Business,Finance,Cold Call,Won,True,Active,CRM Basic,Spring Campaign,WhatsApp,Lina Haddad,2025-03-21,2025-10-13,206.0,77.0,3,9,3,9.4,9.8,358.38,True
CUST12631,Madaba,Small Business,Education,Facebook,Lost,False,Active,CRM Basic,Spring Campaign,Phone,Samer Khalil,2024-08-28,2025-01-25,150.0,70.0,7,11,2,8.0,8.2,0.0,False
CUST12632,Irbid,Consumer,Retail,Instagram,Lost,False,Prospect,CRM Professional,Spring Campaign,Email,Yara Odeh,2023-05-06,2023-10-12,159.0,7.0,8,7,4,7.2,8.1,0.0,False
CUST12633,Salt,Consumer,Retail,Instagram,Won,True,Active,CRM Enterprise,Back-to-School,WhatsApp,Yara Odeh,2023-03-10,2023-12-14,279.0,57.0,8,8,5,7.4,9.0,845.62,True
CUST12634,Zarqa,Corporate,Education,LinkedIn,Lost,False,Prospect,CRM Professional,Unknown,WhatsApp,Dana Nasser,2023-01-01,2023-11-01,304.0,75.0,4,8,7,5.6,,0.0,False
CUST12635,Zarqa,Consumer,Education,Trade Show,Won,True,Active,CRM Basic,Q1 Acquisition,Social Media,Lina Haddad,2024-12-30,2025-06-14,166.0,70.0,4,6,4,4.2,10.0,107.78,True
CUST12636,Amman,Enterprise,Construction,Website,Negotiation,False,Prospect,CRM Professional,Back-to-School,Phone,Lina Haddad,2024-07-15,2025-05-22,311.0,84.0,5,11,3,13.8,7.1,2815.32,True
CUST12637,Irbid,Consumer,Finance,Cold Call,New Lead,False,Inactive,Analytics Add-on,Year-End Campaign,Social Media,Lina Haddad,2023-04-17,2023-06-24,68.0,37.0,5,8,3,26.4,,0.0,False
CUST12638,Karak,Enterprise,Construction,Cold Call,New Lead,False,Prospect,Analytics Add-on,Spring Campaign,Meeting,Lina Haddad,2024-07-06,2024-10-02,88.0,59.0,5,5,6,3.4,9.7,0.0,False
CUST12639,Aqaba,Consumer,Finance,LinkedIn,Won,True,Active,Marketing Add-on,No Campaign,Social Media,Dana Nasser,2023-07-09,2024-02-11,217.0,88.0,4,6,3,10.6,4.5,295.73,True
CUST12640,Unknown,Consumer,Construction,Website,Qualified,False,Active,CRM Professional,Summer Campaign,Website,Samer Khalil,2023-08-17,2023-08-18,1.0,100.0,4,6,6,9.7,6.6,0.0,False
CUST12641,Zarqa,Consumer,Manufacturing,Instagram,Won,True,Active,CRM Professional,No Campaign,Email,Ahmad Saleh,2024-04-08,2024-08-21,135.0,80.0,6,7,1,20.9,7.0,486.93,True
CUST12642,Irbid,Consumer,Retail,Referral,Contacted,False,Active,CRM Professional,Year-End Campaign,Website,Yara Odeh,2024-01-19,2024-07-22,185.0,42.0,4,8,4,18.7,7.4,0.0,False
CUST12643,Salt,Consumer,Construction,Facebook,Qualified,False,Inactive,CRM Professional,Q1 Acquisition,Social Media,Omar Mansour,2023-11-17,2024-11-02,351.0,86.0,3,8,2,8.0,8.4,0.0,False
CUST12644,Karak,Consumer,Construction,Cold Call,Negotiation,False,Inactive,CRM Enterprise,Summer Campaign,Email,Omar Mansour,2023-09-27,2024-02-14,140.0,87.0,5,10,3,1.6,6.0,264.62,True
CUST12645,Amman,Small Business,Finance,Cold Call,Won,True,Active,CRM Professional,Q1 Acquisition,WhatsApp,Lina Haddad,2023-11-17,2024-03-02,106.0,64.0,5,7,2,31.6,9.1,536.37,True
CUST12646,Jerash,Consumer,Hospitality,Referral,New Lead,False,Active,CRM Basic,Summer Campaign,Phone,Lina Haddad,2023-08-28,2024-01-08,133.0,57.0,2,11,1,7.4,5.8,0.0,False
CUST12647,Irbid,Corporate,Finance,Email Campaign,Won,True,Active,CRM Professional,No Campaign,Website,Ahmad Saleh,2025-07-24,2025-11-09,108.0,84.0,9,9,7,21.2,8.1,1694.34,True
CUST12648,Aqaba,Consumer,Retail,Website,Won,True,Active,CRM Basic,Referral Program,Phone,Omar Mansour,2023-03-07,2023-09-01,178.0,82.0,3,4,3,4.3,4.7,154.04,True
CUST12649,Amman,Enterprise,Education,LinkedIn,Contacted,False,Active,CRM Basic,Year-End Campaign,Social Media,Lina Haddad,2025-04-01,,,59.0,7,11,3,15.1,5.6,0.0,False
CUST12650,Irbid,Small Business,Retail,LinkedIn,Qualified,False,Inactive,CRM Professional,Back-to-School,Email,Yara Odeh,2024-12-12,,,76.0,1,9,5,10.7,7.6,0.0,False
CUST12651,Jerash,Consumer,Hospitality,Google Ads,New Lead,False,Active,CRM Basic,Summer Campaign,Meeting,Yara Odeh,2023-05-11,2024-05-04,359.0,44.0,6,8,4,8.6,7.4,0.0,False
CUST12652,Madaba,Consumer,Unknown,Facebook,New Lead,False,Inactive,CRM Professional,Spring Campaign,WhatsApp,Dana Nasser,2025-11-21,2025-12-31,40.0,35.0,8,7,4,5.5,5.6,0.0,False
CUST12653,Zarqa,Consumer,Retail,Website,Qualified,False,Active,CRM Basic,Q1 Acquisition,Email,Omar Mansour,2023-01-27,2023-04-11,74.0,100.0,10,6,2,11.4,7.2,0.0,False
CUST12654,Jerash,Consumer,Technology,Cold Call,New Lead,False,Prospect,CRM Enterprise,Spring Campaign,Meeting,Dana Nasser,2023-01-20,2023-05-08,108.0,39.0,3,10,4,8.2,7.0,0.0,False
CUST12655,Aqaba,Small Business,Construction,Email Campaign,Contacted,False,Active,Marketing Add-on,Summer Campaign,Phone,Ahmad Saleh,2024-08-01,2024-12-01,122.0,77.0,3,8,4,3.5,9.3,0.0,False
CUST12656,Karak,Small Business,Retail,Referral,Won,True,Prospect,CRM Professional,Back-to-School,Phone,Ahmad Saleh,2023-01-13,2023-01-30,17.0,69.0,6,13,2,1.2,7.7,1008.38,True
CUST12657,Jerash,Enterprise,Hospitality,Google Ads,Proposal,False,Active,CRM Enterprise,Spring Campaign,WhatsApp,Omar Mansour,2023-05-07,2023-11-19,196.0,,3,4,2,,8.2,1753.46,True
CUST12658,Madaba,Small Business,Technology,Facebook,Proposal,False,Active,Marketing Add-on,No Campaign,Meeting,Yara Odeh,2024-01-06,2024-11-28,327.0,86.0,4,7,2,8.7,9.1,110.62,True
CUST12659,Irbid,Enterprise,Technology,Facebook,Contacted,False,Active,CRM Professional,Q1 Acquisition,Meeting,Samer Khalil,2023-09-17,2024-07-31,318.0,45.0,4,12,3,12.7,,0.0,False
CUST12660,Amman,Enterprise,Hospitality,Trade Show,Won,True,Prospect,CRM Basic,Q1 Acquisition,WhatsApp,Omar Mansour,2023-08-02,2024-05-25,297.0,41.0,4,13,4,7.1,8.1,4600.75,True
CUST12661,Jerash,Corporate,Retail,Website,Won,True,Inactive,CRM Professional,Year-End Campaign,Email,Dana Nasser,2024-06-30,2025-03-09,252.0,76.0,7,8,5,4.4,5.8,1468.66,True
CUST12662,Aqaba,Small Business,Manufacturing,Email Campaign,Proposal,False,Active,CRM Professional,Referral Program,Website,Samer Khalil,2023-07-21,2023-11-17,119.0,77.0,4,13,0,15.3,6.2,106.16,True
CUST12663,Amman,Consumer,Finance,Instagram,Won,True,Active,CRM Enterprise,No Campaign,Email,Dana Nasser,2025-09-30,2025-12-31,92.0,66.0,6,8,4,6.5,8.3,953.78,True
CUST12664,Amman,Consumer,Healthcare,Referral,Won,True,Active,CRM Basic,Back-to-School,Phone,Dana Nasser,2024-07-02,2025-01-16,198.0,64.0,4,6,3,11.2,8.2,106.63,True
CUST12665,Zarqa,Small Business,Finance,Google Ads,Negotiation,False,Active,Analytics Add-on,Spring Campaign,Email,Dana Nasser,2025-01-14,2025-02-28,45.0,77.0,4,7,6,12.5,,153.27,True
CUST12666,Jerash,Consumer,Technology,Cold Call,Negotiation,False,Inactive,CRM Basic,No Campaign,Social Media,Lina Haddad,2025-10-19,2025-12-31,73.0,50.0,5,6,4,17.5,7.4,42.62,True
CUST12667,Madaba,Consumer,Construction,LinkedIn,New Lead,False,Inactive,Marketing Add-on,No Campaign,Email,Samer Khalil,2024-03-07,2024-09-02,179.0,46.0,8,7,1,4.2,6.0,0.0,False
CUST12668,Irbid,Consumer,Retail,Google Ads,Contacted,False,Prospect,Marketing Add-on,No Campaign,Email,Lina Haddad,2024-12-18,2025-01-31,44.0,71.0,3,13,4,5.9,7.1,0.0,False
CUST12669,Aqaba,Consumer,Retail,Facebook,New Lead,False,Prospect,Marketing Add-on,No Campaign,Meeting,Lina Haddad,2023-11-08,2024-08-05,271.0,66.0,7,11,4,24.0,,0.0,False
CUST12670,Karak,Corporate,Construction,Cold Call,New Lead,False,Inactive,Analytics Add-on,Q1 Acquisition,Social Media,Dana Nasser,2023-03-19,2023-06-05,78.0,27.0,7,12,0,9.8,7.7,0.0,False
CUST12671,Karak,Consumer,Retail,Referral,New Lead,False,Active,CRM Basic,No Campaign,Phone,Ahmad Saleh,2023-03-24,2024-02-13,326.0,76.0,4,6,6,10.9,10.0,0.0,False
CUST12672,Salt,Small Business,Retail,Email Campaign,Won,True,Active,CRM Enterprise,No Campaign,WhatsApp,Yara Odeh,2023-04-12,2023-10-07,178.0,92.0,6,7,10,16.4,8.2,5523.53,True
CUST12673,Karak,Corporate,Manufacturing,Instagram,Contacted,False,Active,CRM Basic,Year-End Campaign,Email,Omar Mansour,2024-05-30,2025-05-22,357.0,37.0,6,7,3,14.9,5.2,0.0,False
CUST12674,Amman,Consumer,Healthcare,Cold Call,Lost,False,Active,Marketing Add-on,Referral Program,Website,Ahmad Saleh,2024-07-06,2024-07-09,3.0,37.0,5,7,4,13.6,9.0,0.0,False
CUST12675,Irbid,Small Business,Education,Cold Call,Proposal,False,Active,CRM Professional,Year-End Campaign,Meeting,Dana Nasser,2025-07-01,2025-12-31,183.0,53.0,3,8,5,9.1,4.6,106.37,True
CUST12676,Zarqa,Corporate,Technology,Facebook,Contacted,False,Prospect,CRM Professional,Spring Campaign,Meeting,Omar Mansour,2023-06-15,2024-05-22,342.0,9.0,4,9,3,5.8,7.2,0.0,False
CUST12677,Amman,Consumer,Healthcare,Website,Qualified,False,Prospect,Marketing Add-on,Year-End Campaign,WhatsApp,Yara Odeh,2024-07-10,2024-09-22,74.0,88.0,6,10,4,11.2,6.7,0.0,False
CUST12678,Jerash,Consumer,Finance,Facebook,Contacted,False,Active,CRM Basic,No Campaign,Website,Omar Mansour,2024-09-29,2024-11-19,51.0,54.0,3,8,4,13.3,4.4,0.0,False
CUST12679,Zarqa,Consumer,Education,Google Ads,Lost,False,Active,CRM Basic,Back-to-School,Email,Yara Odeh,2025-04-01,2025-06-07,67.0,58.0,3,13,5,8.6,8.6,0.0,False
CUST12680,Irbid,Small Business,Education,Instagram,Won,True,Prospect,CRM Professional,Year-End Campaign,Website,Dana Nasser,2023-12-04,2024-10-31,332.0,82.0,4,7,6,11.6,7.5,929.9,True
CUST12681,Amman,Small Business,Construction,LinkedIn,New Lead,False,Prospect,CRM Enterprise,Back-to-School,Meeting,Lina Haddad,2023-11-13,2024-02-14,93.0,10.0,6,11,6,25.4,6.0,0.0,False
CUST12682,Zarqa,Consumer,Retail,Google Ads,Lost,False,Active,CRM Enterprise,Spring Campaign,WhatsApp,Omar Mansour,2023-04-04,2023-09-27,176.0,52.0,5,11,3,5.6,6.6,0.0,False
CUST12683,Zarqa,Consumer,Healthcare,Instagram,Negotiation,False,Inactive,CRM Enterprise,Year-End Campaign,Website,Yara Odeh,2024-02-08,2024-07-02,145.0,92.0,5,7,8,11.2,8.3,277.85,True
CUST12684,Aqaba,Consumer,Construction,Email Campaign,New Lead,False,Inactive,Marketing Add-on,Back-to-School,Website,Omar Mansour,2023-06-09,2023-06-16,7.0,59.0,4,7,7,10.3,9.9,0.0,False
CUST12685,Amman,Corporate,Finance,Facebook,Negotiation,False,Active,CRM Basic,Spring Campaign,WhatsApp,Omar Mansour,2024-06-12,2025-03-08,269.0,95.0,3,4,2,6.2,8.4,524.99,True
CUST12686,Karak,Consumer,Retail,Instagram,Proposal,False,Active,CRM Professional,No Campaign,WhatsApp,Omar Mansour,2024-08-06,2025-06-24,322.0,68.0,5,3,1,19.1,5.1,83.66,True
CUST12687,Aqaba,Corporate,Retail,Website,Contacted,False,Prospect,CRM Enterprise,No Campaign,WhatsApp,Samer Khalil,2024-10-05,,,3.0,3,8,5,11.6,5.1,0.0,False
CUST12688,Jerash,Consumer,Hospitality,Trade Show,Negotiation,False,Inactive,CRM Enterprise,Q1 Acquisition,Meeting,Lina Haddad,2024-09-22,,,87.0,3,9,3,17.9,,377.13,True
CUST12689,Madaba,Corporate,Hospitality,LinkedIn,New Lead,False,Active,CRM Professional,Unknown,WhatsApp,Samer Khalil,2024-08-30,2025-04-18,231.0,41.0,6,9,6,1.5,6.4,0.0,False
CUST12690,Salt,Small Business,Hospitality,Email Campaign,Qualified,False,Inactive,CRM Basic,Summer Campaign,Social Media,Samer Khalil,2024-05-17,2024-08-13,88.0,100.0,8,10,6,38.4,7.0,0.0,False
CUST12691,Madaba,Small Business,Manufacturing,Cold Call,New Lead,False,Inactive,CRM Basic,Back-to-School,Email,Yara Odeh,2025-05-11,2025-05-28,17.0,78.0,8,10,2,29.3,5.7,0.0,False
CUST12692,Madaba,Consumer,Construction,Facebook,Lost,False,Prospect,CRM Basic,Summer Campaign,Meeting,Dana Nasser,2023-08-20,2023-10-11,52.0,67.0,5,7,2,11.2,6.8,0.0,False
CUST12693,Jerash,Corporate,Technology,Google Ads,Negotiation,False,Active,CRM Professional,Back-to-School,WhatsApp,Lina Haddad,2023-04-27,2023-09-08,134.0,45.0,7,11,2,3.6,9.0,956.57,True
CUST12694,Zarqa,Consumer,Education,Trade Show,New Lead,False,Prospect,CRM Basic,Summer Campaign,Phone,Ahmad Saleh,2024-05-31,2024-12-28,211.0,18.0,5,4,3,2.9,10.0,0.0,False
CUST12695,Karak,Consumer,Finance,Facebook,Qualified,False,Active,CRM Professional,Q1 Acquisition,Website,Lina Haddad,2025-05-19,2025-12-31,226.0,70.0,3,6,8,10.8,9.0,0.0,False
CUST12696,Irbid,Small Business,Education,Referral,Contacted,False,Active,CRM Basic,Summer Campaign,WhatsApp,Ahmad Saleh,2023-11-29,,,27.0,5,6,3,10.7,5.8,0.0,False
CUST12697,Zarqa,Corporate,Healthcare,Facebook,Won,True,Inactive,Analytics Add-on,Year-End Campaign,WhatsApp,Yara Odeh,2025-02-06,2025-08-30,205.0,98.0,4,7,5,21.0,,1241.91,True
CUST12698,Unknown,Small Business,Technology,Referral,New Lead,False,Active,Analytics Add-on,Q1 Acquisition,Email,Yara Odeh,2025-12-07,2025-12-31,24.0,59.0,4,4,2,15.3,6.2,0.0,False
CUST12699,Amman,Consumer,Retail,Cold Call,Won,True,Active,CRM Professional,Summer Campaign,WhatsApp,Omar Mansour,2024-04-29,2025-01-31,277.0,100.0,6,9,2,21.8,6.1,634.3,True
CUST12700,Zarqa,Small Business,Technology,Email Campaign,Lost,False,Prospect,CRM Professional,Q1 Acquisition,Meeting,Yara Odeh,2025-06-06,2025-06-30,24.0,67.0,6,9,3,8.9,8.6,0.0,False
CUST12701,Salt,Small Business,Retail,LinkedIn,Negotiation,False,Inactive,Marketing Add-on,Summer Campaign,Social Media,Ahmad Saleh,2025-10-02,2025-10-06,4.0,65.0,6,8,2,7.2,8.2,188.79,True
CUST12702,Amman,Enterprise,Construction,Facebook,Contacted,False,Active,CRM Professional,Q1 Acquisition,Phone,Ahmad Saleh,2023-10-07,2024-03-07,152.0,49.0,2,6,6,2.2,5.4,0.0,False
CUST12703,Aqaba,Corporate,Hospitality,Cold Call,Qualified,False,Active,Marketing Add-on,Summer Campaign,Phone,Yara Odeh,2024-02-22,2024-11-07,259.0,43.0,6,13,5,10.5,5.5,0.0,False
